CVE-2025-1098,0.32142
CVE-2025-1099,0.00025
CVE-2025-1100,0.00235
CVE-2025-1101,0.00111
CVE-2025-1102,9e-05
CVE-2025-1103,0.00142
CVE-2025-1104,0.00355
CVE-2025-1105,0.00046
CVE-2025-1106,0.00084
CVE-2025-1107,0.00075
CVE-2025-1108,0.00023
CVE-2025-1113,0.00057
CVE-2025-1114,0.0004
CVE-2025-1115,0.00023
CVE-2025-1116,0.00051
CVE-2025-1117,0.00064
CVE-2025-1118,0.00019
CVE-2025-1119,0.00156
CVE-2025-1121,0.00011
CVE-2025-1122,8e-05
CVE-2025-1125,0.00039
CVE-2025-1126,0.00026
CVE-2025-1127,0.00085
CVE-2025-1128,0.008
CVE-2025-1132,0.00033
CVE-2025-1133,0.00048
CVE-2025-1134,0.00082
CVE-2025-1135,0.00082
CVE-2025-1143,0.0002
CVE-2025-1144,0.00103
CVE-2025-1145,0.00067
CVE-2025-1146,0.00034
CVE-2025-1147,0.00123
CVE-2025-1148,0.00132
CVE-2025-1149,0.00059
CVE-2025-1150,0.00059
CVE-2025-1151,0.00059
CVE-2025-1152,0.00059
CVE-2025-1153,0.00125
CVE-2025-1154,0.00042
CVE-2025-1155,0.00051
CVE-2025-1156,0.00048
CVE-2025-1157,0.00039
CVE-2025-1158,0.00047
CVE-2025-1159,0.0006
CVE-2025-1160,0.00059
CVE-2025-1162,0.00044
CVE-2025-1163,0.00167
CVE-2025-1164,0.00022
CVE-2025-1165,0.00069
CVE-2025-1166,0.00057
CVE-2025-1167,0.00044
CVE-2025-1168,0.00046
CVE-2025-1169,0.0004
CVE-2025-1170,0.00039
CVE-2025-1171,0.00039
CVE-2025-1172,0.0004
CVE-2025-1173,0.00038
CVE-2025-1174,0.0004
CVE-2025-1175,0.0004
CVE-2025-1176,0.00107
CVE-2025-1177,0.00062
CVE-2025-1178,0.00138
CVE-2025-1179,0.00107
CVE-2025-1180,0.00098
CVE-2025-1181,0.00106
CVE-2025-1182,0.001
CVE-2025-1183,0.0004
CVE-2025-1184,0.00047
CVE-2025-1185,0.00047
CVE-2025-1186,0.0006
CVE-2025-1187,0.00023
CVE-2025-1188,0.00045
CVE-2025-1189,0.00038
CVE-2025-1190,0.00036
CVE-2025-1191,0.00056
CVE-2025-1192,0.00042
CVE-2025-1193,0.00021
CVE-2025-1195,0.00037
CVE-2025-1196,0.00032
CVE-2025-1197,0.00038
CVE-2025-1198,0.00014
CVE-2025-1199,0.00036
CVE-2025-1200,0.00044
CVE-2025-1201,0.00036
CVE-2025-1202,0.00036
CVE-2025-1203,0.00031
CVE-2025-1204,0.00063
CVE-2025-1206,0.00042
CVE-2025-1207,0.00025
CVE-2025-1208,0.00047
CVE-2025-1209,0.00035
CVE-2025-1210,0.00038
CVE-2025-1211,0.0008
CVE-2025-1212,0.00019
CVE-2025-1213,0.00044
CVE-2025-1214,0.00054
CVE-2025-1215,0.00027
CVE-2025-1216,0.00039
CVE-2025-1217,0.00163
CVE-2025-1219,0.00086
CVE-2025-1222,0.00021
CVE-2025-1223,0.00021
CVE-2025-1224,0.00039
CVE-2025-1225,0.00074
CVE-2025-1226,0.00049
CVE-2025-1227,0.00039
CVE-2025-1228,0.00057
CVE-2025-1229,0.02115
CVE-2025-1230,0.00046
CVE-2025-1231,0.00036
CVE-2025-1232,0.00054
CVE-2025-1233,0.0004
CVE-2025-1239,0.0006
